FacilityID,FacilityName,Street,City,County,State,ZIPCode,Longitude,Latitude,Chemical,PoundsReleased_2018,PoundsReleased_2019,PoundsReleased_2020,PoundsReleased_2021,PoundsReleased_2022,PoundsReleased_5yr_min,PoundsReleased_5yr_sum,PoundsReleased_5yr_max,Pounds_5yr_perc,Cancer_PoundsReleased_5yr_min,Cancer_PoundsReleased_5yr_sum,Cancer_PoundsReleased_5yr_max,Cancer_Pounds_5yr_perc,Cancer_weighted_5yr_sum,Dev_PoundsReleased_5yr_min,Dev_PoundsReleased_5yr_sum,Dev_PoundsReleased_5yr_max,Dev_Pounds_5yr_perc,Dev_weighted_5yr_sum,Asthma_PoundsReleased_5yr_min,Asthma_PoundsReleased_5yr_sum,Asthma_PoundsReleased_5yr_max,Asthma_Pounds_5yr_perc,Asthma_weighted_5yr_sum,population_10km,WhtPercent_10km,NWPercent_10km,HispPercent_10km,BlkPercent_10km,AsianPercent_10km,AmerIndPercent_10km,Under5Percent_10km,ReprodFemPercent_10km,Over64Percent_10km,EduPercent_10km,housing_units_10km,VacPercent_10km,OwnOccPercent_10km,avg_median_income_10km,avg_median_house_value_10km,population_county,WhtPercent_county,NWPercent_county,HispPercent_county,BlkPercent_county,AsianPercent_county,AmerIndPercent_county,Under5Percent_county,ReprodFemPercent_county,Over64Percent_county,EduPercent_county,housing_units_county,VacPercent_county,OwnOccPercent_county,avg_median_income_county,avg_median_house_value_county,WhtPercent_change,NWPercent_change,HispPercent_change,BlkPercent_change,AsianPercent_change,AmerIndPercent_change,Under5Percent_change,ReprodFemPercent_change,Over64Percent_change,EduPercent_change,NAICS,10km_Pounds_sum,10km_Pounds_min,10km_Pounds_max,10km_Cancer_Pounds_sum,10km_Cancer_Pounds_min,10km_Cancer_Pounds_max,10km_Dev_Pounds_sum,10km_Dev_Pounds_min,10km_Dev_Pounds_max,10km_Asthma_Pounds_sum,10km_Asthma_Pounds_min,10km_Asthma_Pounds_max,10km_facnum,Health_Risk_Count
7750WCHMQS973BA,SEATEX - PASADENA,9730 BAY AREA BLVD.,PASADENA,HARRIS,TX,77507,-95.061364,29.604616,"N-Methyl-2-pyrrolidone, Formaldehyde",1,#NUM!,10,5,755,1,771,755,17.38943753,0,770,755,31.98797767,770,0,1,1,50.75139545,0.8,0,770,755,60.1116359,771.7555857,136925.4525,0.777441011,0.222558989,0.226741431,0.067060732,0.061763377,0.004151551,0.060204068,0.222963767,0.142710361,0.069098028,57894.75251,0.075673865,0.924326135,94259.18627,228993.9394,4680609,0.570318521,0.429681479,0.430846712,0.189810984,0.071187745,0.004191549,0.074940248,0.250106557,0.104984202,0.18161806,1795219,0.088830388,0.911169612,63022,189400,36.31698473,-48.20372762,-47.37306227,-64.66973061,-13.23875014,-0.954250223,-19.66390601,-10.8524901,35.93508183,-61.95420855,All Other Miscellaneous Chemical Product and Preparation Manufacturing,39294394.54,663503.823,9771537.204,29077228.31,629061.4727,7550998.36,17763127.18,39339.838,4397281.38,10478300.35,548838.0851,2904969.134,19,3
7750WFTNCH1NSUT,AFTON CHEMICAL CORP,1000 N. SOUTH STREET,PASADENA,HARRIS,TX,77503,-95.17,29.734056,Formaldehyde,837.66,766.37,930.8994,913.02,1400.21,766.37,4848.1594,1400.21,22.79948476,766.37,4848.1594,1400.21,36.06698154,4848.1594,0,0,0,0,0,766.37,4848.1594,1400.21,62.51610133,4859.213113,264315.7519,0.726691546,0.273308454,0.743524092,0.076402275,0.009558269,0.006537358,0.084238346,0.240820493,0.090505025,0.3165933,88588.26451,0.091859364,0.908140636,57066.87166,119077.2395,4680609,0.570318521,0.429681479,0.430846712,0.189810984,0.071187745,0.004191549,0.074940248,0.250106557,0.104984202,0.18161806,1795219,0.088830388,0.911169612,63022,189400,27.41854239,-36.39277762,72.57276663,-59.74823323,-86.57315315,55.96522732,12.40734878,-3.712842918,-13.79176732,74.31818138,All Other Basic Organic Chemical Manufacturing,42831856.29,726386.332,10687109.92,32472544.07,672794.8617,8380149.677,21336180.45,101049.838,5255209.6,10522493.69,553068.6971,2809214.051,30,2
7750WKRRYM131BA,KURARAY AMERICA BAYPORT,13100 BAY AREA BLVD,PASADENA,HARRIS,TX,77507,-95.04681,29.646324,Acetaldehyde,46320,29285,22984,30303,35691,22984,164583,46320,78.01631602,22984,164583,46320,82.86818377,98749.8,0,0,0,0,0,22984,164583,46320,93.21597252,156603.2117,92356.71505,0.790531096,0.209468904,0.303061871,0.054199878,0.033596754,0.007028883,0.065819354,0.23336779,0.136489315,0.095335531,34729.5647,0.063240815,0.936759185,92375.30303,196632.2581,4680609,0.570318521,0.429681479,0.430846712,0.189810984,0.071187745,0.004191549,0.074940248,0.250106557,0.104984202,0.18161806,1795219,0.088830388,0.911169612,63022,189400,38.61220836,-51.2501902,-29.65900346,-71.4453418,-52.8054252,67.69178712,-12.17088872,-6.692653996,30.00938498,-47.50768117,Plastics Material and Resin Manufacturing,48729816.39,690484.6,11457415.66,37571164.15,651178.2497,9175098.82,18746258.28,56675.738,4586759.38,10570774.96,562286.0851,2819671.134,29,2
7750WNTRGL1291B,LONESTAR ECOLOGY LLC,12901-A BAY PARK RD,PASADENA,HARRIS,TX,77507,-95.070326,29.640403,"Aniline, Tetrachloroethylene",#NUM!,#NUM!,#NUM!,#NUM!,16215,12714,28929,16215,58.05066552,12714,28929,16215,66.03692572,12972,0,16215,16215,79.47617003,9729,0,0,0,0,0,127568.9188,0.796292635,0.203707365,0.303008463,0.048977266,0.043148151,0.00562343,0.061730091,0.228958905,0.140864071,0.087918347,48191.36813,0.060698442,0.939301558,94723.44706,207648.8095,4680609,0.570318521,0.429681479,0.430846712,0.189810984,0.071187745,0.004191549,0.074940248,0.250106557,0.104984202,0.18161806,1795219,0.088830388,0.911169612,63022,189400,39.6224402,-52.59107631,-29.67139956,-74.19682182,-39.38823217,34.16115599,-17.62758656,-8.455456558,34.17644565,-51.5916274,Hazardous Waste Treatment and Disposal,40488567.88,717594.6,10082450.26,30190704.64,679097.2497,7803473.42,18961396.38,86706.738,4643423.98,10554480.35,559366.0851,2815997.134,30,2
7750WVNKCR1431P,EVONIK CORP - PASADENA PMD PLANT,1423 PASADENA FWY,PASADENA,HARRIS,TX,77506,-95.193195,29.713077,"Acrylonitrile, Formaldehyde",52145,27646,27077,129128,18014,460,285743,129128,89.35165307,460,285743,129128,91.88492915,254010,0,31733,9383,74.23787033,19039.8,0,254010,129128,98.15371404,254589.1381,294581.6202,0.737297092,0.262702908,0.782732281,0.04445231,0.011244168,0.008346634,0.082899213,0.242524176,0.093132514,0.337689883,101098.3653,0.101679692,0.898320308,54006.26214,115161.1967,4680609,0.570318521,0.429681479,0.430846712,0.189810984,0.071187745,0.004191549,0.074940248,0.250106557,0.104984202,0.18161806,1795219,0.088830388,0.911169612,63022,189400,29.27812531,-38.86101195,81.6730309,-76.58074944,-84.20491104,99.1300872,10.62041391,-3.031660268,-11.28902035,85.93408752,All Other Basic Organic Chemical Manufacturing,43249527.7,737427.582,11031630.59,32812524.75,673308.8617,8717548.837,21686312.65,101049.838,5599216.27,10588871.49,553582.6971,2825741.051,25,3
77511MCCHM2MISO,INEOS USA LLC - CHOCOLATE BAYOU PLANT,2 MILES S OF INTERSECTION FM2004 & FM2917,ALVIN,BRAZORIA,TX,77511,-95.193719,29.232341,"1,3-Butadiene",91278,94449,85463,103165,117816,85463,492171,117816,88.70759983,85463,492171,117816,91.32674968,492171,85463,492171,117816,93.73121511,295302.6,0,0,0,0,0,1090.408453,0.9408539,0.0591461,0.280438226,0.037935119,0,0,0.108107315,0.231500789,0.079491888,0.145941324,454.7846528,0.216385509,0.783614491,92585,185650,368062,0.677173954,0.322826046,0.309985818,0.143706767,0.066689851,0.006417397,0.068243937,0.235457613,0.118240949,0.11159167,139462,0.109549555,0.890450445,83325,213100,38.93828816,-81.67864684,-9.531917335,-73.60241255,-100,-100,58.41306843,-1.680482494,-32.77127037,30.7815566,All Other Basic Organic Chemical Manufacturing,11894439.57,93467.46,4085183.36,11894440.13,93467.46,4085183.32,11602347.05,85463,4085183.32,292092.63,0,56646.01,2,2
77511SLTNCFM291,ASCEND PERFORMANCE MATERIALS-CHOCOLATE BAYOU PLANT,1 MONSANTO RD FM 2917,ALVIN,BRAZORIA,TX,77511,-95.213798,29.252506,"Acrylonitrile, Formaldehyde, Acetaldehyde",2192584.53,1969210.57,1380358.3,1600652,3967363.04,8004.01,11402261.07,3967363.04,99.31300988,8004.01,11402261.63,3967363,99.39888364,6666101.4,0,11110169,3967363,99.65650494,6666101.4,0,292092.63,56646.01,94.67582653,156849.4002,1458.530136,0.920626695,0.079373305,0.263867139,0.036956813,0.002585066,0.001077063,0.090568133,0.233521967,0.108676248,0.148553431,635.5546739,0.228707167,0.771292833,90232.6,228960,368062,0.677173954,0.322826046,0.309985818,0.143706767,0.066689851,0.006417397,0.068243937,0.235457613,0.118240949,0.11159167,139462,0.109549555,0.890450445,83325,213100,35.95128541,-75.41297995,-14.8776736,-74.2831783,-96.1237486,-83.21651088,32.71235083,-0.822078217,-8.089161066,33.1223298,All Other Basic Organic Chemical Manufacturing,11894439.57,93467.46,4085183.36,11894440.13,93467.46,4085183.32,11602347.05,85463,4085183.32,292092.63,0,56646.01,2,3
7751WNSLGM15916,INEOS OLIGOMERS CHOCOLATE BAYOU,15916 FM 2004,ALVIN,BRAZORIA,TX,77511,-95.12534,29.29067,"Tetrachloroethylene, Carbon tetrachloride, 1,2-Dichloroethane",#NUM!,2.18,4.32,#NUM!,#NUM!,0.45,7.497,4.32,1.717475311,0.45,7.497,4.32,18.67754401,5.2,0,7.047,4.32,51.48132246,3.9,0,0,0,0,0,6676.413005,0.91660423,0.08339577,0.247405093,0.024699792,0,0.007638832,0.046180721,0.239741941,0.160099573,0.123099353,2633.739788,0.118205652,0.881794348,86836.875,184837.5,368062,0.677173954,0.322826046,0.309985818,0.143706767,0.066689851,0.006417397,0.068243937,0.235457613,0.118240949,0.11159167,139462,0.109549555,0.890450445,83325,213100,35.35727772,-74.16696359,-20.188254,-82.81236683,-100,19.03318932,-32.32992872,1.819575023,35.40112361,10.31231352,Petrochemical Manufacturing,13397816.57,239592.46,4518010.36,13397817.13,239592.46,4518010.32,11602347.05,85463,4085183.32,1795469.63,146125,489473.01,2,2
77520CHMCL12321,CHEMICALS INC,12321 HATCHERVILLE RD,BAYTOWN,CHAMBERS,TX,77521,-94.91663,29.85866,Formaldehyde,9.82,10.76,5.518,9.61,9.94,5.518,45.648,10.76,3.477887505,5.518,45.648,10.76,20.09446114,45.648,0,0,0,0,0,5.518,45.648,10.76,53.67110348,45.75207659,28008.07058,0.779015016,0.220984984,0.327164067,0.10270068,0.021637823,0.001065486,0.067050983,0.249802578,0.107045212,0.079550083,10303.99662,0.060352101,0.939647899,90677.4,200521.0526,42571,0.839773555,0.160226445,0.231847972,0.076977285,0.008667872,0.001057058,0.067581217,0.237814475,0.117591788,0.102527986,16279,0.123656244,0.876343756,95989,224400,-7.235109828,37.92041876,41.11146385,33.41686418,149.6324547,0.797331004,-0.784587622,5.040947555,-8.968803377,-22.41134745,All Other Basic Organic Chemical Manufacturing,10681194.52,20358.566,1950083.65,9730799.518,13160.566,1946743.65,1575950.26,10793.848,357192.89,504142.258,2925.518,131764.76,1,2
77520DNSCH421FM,DUNA USA INC,4210 FM 1405,BAYTOWN,CHAMBERS,TX,77523,-94.91587,29.7155,Dichloromethane (Methylene chloride),5,5,#NUM!,#NUM!,#NUM!,5,10,5,1.803349077,5,10,5,18.76341778,8,0,0,0,0,0,0,0,0,0,0,56866.79157,0.718434358,0.281565642,0.485967862,0.12935908,0.008771675,0.002511897,0.084820242,0.239411205,0.117205137,0.222854874,21559.85792,0.093106986,0.906893014,60918.91111,135051.1628,42571,0.839773555,0.160226445,0.231847972,0.076977285,0.008667872,0.001057058,0.067581217,0.237814475,0.117591788,0.102527986,16279,0.123656244,0.876343756,95989,224400,-14.44903758,75.72981871,109.6062597,68.04837923,1.197558056,137.6310723,25.50860349,0.671418648,-0.32880797,117.3600431,Urethane and Other Foam Product (except Polystyrene) Manufacturing,46655201.06,637146.621,10946368.47,35636576.83,625707.2707,8733669.63,17325311.84,35463.738,4274629.55,9924023.696,549596.7831,2531310.814,4,1
77520LNXSS85WBA,LANXESS CORP-BAYTOWN,8500 W BAY RD MS-37,BAYTOWN,CHAMBERS,TX,77523,-94.907294,29.759767,Dibutyl phthalate,1250,1771,808,3340,1316,808,8485,3340,31.21511378,0,0,0,0,0,808,8485,3340,68.99957063,6788,0,0,0,0,0,75754.69828,0.72744887,0.27255113,0.435940515,0.131262938,0.015570157,0.002496092,0.082270708,0.253683979,0.107082247,0.176469063,28346.93045,0.079894561,0.920105439,66937.91489,149144.4444,42571,0.839773555,0.160226445,0.231847972,0.076977285,0.008667872,0.001057058,0.067581217,0.237814475,0.117591788,0.102527986,16279,0.123656244,0.876343756,95989,224400,-13.37559201,70.10371124,88.02860872,70.52165178,79.63066087,136.1358031,21.73605493,6.673060563,-8.937308651,72.11794574,All Other Basic Organic Chemical Manufacturing,40169762.91,534188.6611,9210869.282,29178415.32,523763.7108,7005082.261,17153437.75,29403.848,4187845.47,3623173.382,466528.1431,881436.9008,6,1
77520MBYCR8500W,COVESTRO LLC,8500 W BAY RD MS-21,BAYTOWN,CHAMBERS,TX,77523,-94.907294,29.759767,"Dichloromethane (Methylene chloride), Formaldehyde, Aniline, Asbestos (friable), 1,2-Dichlorobenzene (o-Dichlorobenzene), 1,4-Dichlorobenzene (p-Dichlorobenzene)",1022491,1400463,1428195,1396978,1296886,1,8440572,1428195,97.81021898,0,7588268,1428195,98.28252469,5236010.4,0,0,0,0,0,0,480,239,56.67668527,481.0943911,75754.69828,0.72744887,0.27255113,0.435940515,0.131262938,0.015570157,0.002496092,0.082270708,0.253683979,0.107082247,0.176469063,28346.93045,0.079894561,0.920105439,66937.91489,149144.4444,42571,0.839773555,0.160226445,0.231847972,0.076977285,0.008667872,0.001057058,0.067581217,0.237814475,0.117591788,0.102527986,16279,0.123656244,0.876343756,95989,224400,-13.37559201,70.10371124,88.02860872,70.52165178,79.63066087,136.1358031,21.73605493,6.673060563,-8.937308651,72.11794574,All Other Basic Organic Chemical Manufacturing,40169762.91,534188.6611,9210869.282,29178415.32,523763.7108,7005082.261,17153437.75,29403.848,4187845.47,3623173.382,466528.1431,881436.9008,6,2
77520TXSPT464WB,SI GROUP BAYTOWN,4604 W BAKER RD,BAYTOWN,HARRIS,TX,77520,-95.018456,29.771018,"1,3-Butadiene",960.2,1002.89,926.059,675.708,753.223,675.708,4318.08,1002.89,20.05152426,675.708,4318.08,1002.89,33.9201374,4318.08,675.708,4318.08,1002.89,63.3319021,2590.848,0,0,0,0,0,96640.48947,0.693886218,0.306113782,0.51440386,0.149034945,0.015903673,0.002232668,0.091052842,0.242209165,0.111665015,0.228623092,36220.37738,0.08946938,0.91053062,58212.23881,124813.6364,4680609,0.570318521,0.429681479,0.430846712,0.189810984,0.071187745,0.004191549,0.074940248,0.250106557,0.104984202,0.18161806,1795219,0.088830388,0.911169612,63022,189400,21.66643609,-28.75797623,19.39370667,-21.4824444,-77.65953471,-46.73405806,21.5005873,-3.15761081,6.363637008,25.8812543,Petrochemical Manufacturing,48811210.54,683574.868,11478400.42,37674813.3,655343.5177,9207263.58,18827606.78,49760.488,4607733.38,10570820.61,562291.6031,2819681.894,21,2
77521NCHML4803D,LCY ELASTOMERS LP,4803 DECKER DR,BAYTOWN,HARRIS,TX,77520,-95.019464,29.772089,"1,3-Butadiene",4577.27,4899,3666,2090.82,1734.39,1734.39,16967.48,4899,36.62516101,1734.39,16967.48,4899,47.70287677,16967.48,1734.39,16967.48,4899,70.93173036,10180.488,0,0,0,0,0,96360.22548,0.693736289,0.306263711,0.51648517,0.149187348,0.015929272,0.002231838,0.091327954,0.242070096,0.111225753,0.229015063,36085.02539,0.089501123,0.910498877,58212.23881,124813.6364,4680609,0.570318521,0.429681479,0.430846712,0.189810984,0.071187745,0.004191549,0.074940248,0.250106557,0.104984202,0.18161806,1795219,0.088830388,0.911169612,63022,189400,21.64014744,-28.72308317,19.876781,-21.40215245,-77.62357573,-46.75384728,21.86769615,-3.213214791,5.945228554,26.09707554,Synthetic Rubber Manufacturing,48811210.54,683574.868,11478400.42,37674813.3,655343.5177,9207263.58,18827606.78,49760.488,4607733.38,10570820.61,562291.6031,2819681.894,21,2
77522CHVRN9500I,CHEVRON PHILLIPS CHEMICAL CO LP,9500 IH-10 E,BAYTOWN,HARRIS,TX,77521,-94.921917,29.826,"1,3-Butadiene",7575.75,34646,14011,18632.75,35810,7575.75,110675.5,35810,74.15199657,7575.75,110675.5,35810,79.5620438,110675.5,7575.75,110675.5,35810,87.46243023,66405.3,0,0,0,0,0,55201.96654,0.746118577,0.253881423,0.391992358,0.123991333,0.021995669,0.002207722,0.081224774,0.253721415,0.110224932,0.120647093,20301.97329,0.066345942,0.933654058,76336.55882,172979.4118,4680609,0.570318521,0.429681479,0.430846712,0.189810984,0.071187745,0.004191549,0.074940248,0.250106557,0.104984202,0.18161806,1795219,0.088830388,0.911169612,63022,189400,30.82489,-40.91404099,-9.018138896,-34.67641861,-69.10188869,-47.32920126,8.386048745,1.445327411,4.991922946,-33.57098261,Petrochemical Manufacturing,39853827.31,489823.286,8998418.471,28813716.95,473134.366,6792631.45,17002316.79,28362.848,4038577.59,3460046.438,443539.518,837798.4,4,2
77522XXNBY2800D,EXXONMOBIL REFINING & SUPPLY BAYTOWN REFINERY (PART),2800 DECKER DR,BAYTOWN,HARRIS,TX,77520,-95.006944,29.739444,"Formaldehyde, N-Methyl-2-pyrrolidone, Tetrachloroethylene, 1,3-Butadiene, Dibutyl phthalate",19000,21500,17000,22000,21000,122,218783,22000,64.96350365,0,178061,22000,71.74753113,95000,0,123783,21500,82.73937312,40626,0,95000,22000,86.60369257,95216.59823,88407.34859,0.688371731,0.311628269,0.499938482,0.157237689,0.013663687,0.002169503,0.088411751,0.239833632,0.117185062,0.230468289,33486.65973,0.09365046,0.90634954,61189.08696,133311.7647,4680609,0.570318521,0.429681479,0.430846712,0.189810984,0.071187745,0.004191549,0.074940248,0.250106557,0.104984202,0.18161806,1795219,0.088830388,0.911169612,63022,189400,20.69952257,-27.47458676,16.03627627,-17.16091137,-80.80612465,-48.24101831,17.97632542,-4.107418982,11.62161565,26.89723093,Petroleum Refineries,48811210.54,683574.868,11478400.42,37674813.3,655343.5177,9207263.58,18827606.78,49760.488,4607733.38,10570820.61,562291.6031,2819681.894,24,3
77522XXNCH3525D,EXXONMOBIL CHEMICAL CO BAYTOWN OLEFINS PLANT (PART),3525 DECKER DR,BAYTOWN,HARRIS,TX,77520,-95.011032,29.756256,"Formaldehyde, Tetrachloroethylene, 1,3-Butadiene",36000,61000,46000,43000,56800,2,387838,61000,81.96650923,2,387838,61000,85.7878918,242800,0,242837,61000,90.94031773,145680,0,145001,30000,89.56633748,145331.5996,95200.24268,0.688602997,0.311397003,0.512634008,0.153691933,0.015861562,0.002319634,0.090545627,0.243433368,0.11229092,0.230881047,35726.08159,0.091875602,0.908124398,60104.0303,132929.2308,4680609,0.570318521,0.429681479,0.430846712,0.189810984,0.071187745,0.004191549,0.074940248,0.250106557,0.104984202,0.18161806,1795219,0.088830388,0.911169612,63022,189400,20.74007281,-27.52840931,18.98292196,-19.02895728,-77.71869011,-44.65926656,20.82376237,-2.668138283,6.959826108,27.12449788,Petrochemical Manufacturing,48811210.54,683574.868,11478400.42,37674813.3,655343.5177,9207263.58,18827606.78,49760.488,4607733.38,10570820.61,562291.6031,2819681.894,23,3
77522XXNCH5000B,EXXONMOBIL BAYTOWN CHEMICAL PLANT (PART),5000 BAYWAY DR,BAYTOWN,HARRIS,TX,77520,-95.022404,29.73934,"Formaldehyde, Tetrachloroethylene, 1,3-Butadiene, Dibutyl phthalate",1520,2000,1710,1700,2000,3,15065,2000,26.01975097,0,14988,2000,38.6431945,8580,0,8705,2000,66.72391584,5148,0,6360,2000,64.10476599,6374.500682,89004.14334,0.694272121,0.305727879,0.504065542,0.149588692,0.013226047,0.002164635,0.090058844,0.239811715,0.115187202,0.231160659,33443.63848,0.09295445,0.90704555,63308.58904,134951.3889,4680609,0.570318521,0.429681479,0.430846712,0.189810984,0.071187745,0.004191549,0.074940248,0.250106557,0.104984202,0.18161806,1795219,0.088830388,0.911169612,63022,189400,21.73410051,-28.84778757,16.99417169,-21.19070837,-81.42089296,-48.3571532,20.17420074,-4.116182083,9.718605542,27.27845389,Petrochemical Manufacturing,48811210.54,683574.868,11478400.42,37674813.3,655343.5177,9207263.58,18827606.78,49760.488,4607733.38,10570820.61,562291.6031,2819681.894,22,3
7752WMMNTV845WE,HEXION INC - BAYTOWN PLANT,8450 WEST BAY ROAD,BAYTOWN,CHAMBERS,TX,77520,-94.911558,29.758388,Formaldehyde,3309.61,3435,3155,2995,2920,2920,15814.61,3435,31.51567196,2920,15814.61,3435,43.02275655,15814.61,0,0,0,0,0,2920,15814.61,3435,66.93860026,15850.66702,78127.37622,0.725587924,0.274412076,0.442635938,0.133826016,0.015822987,0.002553297,0.08355515,0.254064489,0.106759717,0.181302475,29249.84993,0.079477188,0.920522812,67036.22,149920.8333,42571,0.839773555,0.160226445,0.231847972,0.076977285,0.008667872,0.001057058,0.067581217,0.237814475,0.117591788,0.102527986,16279,0.123656244,0.876343756,95989,224400,-13.59719292,71.26515862,90.91645912,73.85130657,82.54752285,141.5475309,23.63664558,6.83306364,-9.211588069,76.83218291,All Other Basic Organic Chemical Manufacturing,41998030.79,594960.931,9674652.18,30957876.18,578271.9807,7468865.141,18223299.72,30979.848,4418746.65,4381579.274,519376.1431,1188516.825,6,2
77530KSLVL17LAK,K-SOLV CHEMICALS LLC,1007 LAKESIDE DR,CHANNELVIEW,HARRIS,TX,77530,-95.1036,29.76833,"1,3-Butadiene",#NUM!,#NUM!,3906,8457,#NUM!,3906,12363,8457,43.92443109,3906,12363,8457,54.05753542,12363,3906,12363,8457,73.72262774,7417.8,0,0,0,0,0,105792.4301,0.69946458,0.30053542,0.650147613,0.117600915,0.013775303,0.001813135,0.075543186,0.242694458,0.089869342,0.268964312,34489.85808,0.087700248,0.912299752,61262.62338,125243.2432,4680609,0.570318521,0.429681479,0.430846712,0.189810984,0.071187745,0.004191549,0.074940248,0.250106557,0.104984202,0.18161806,1795219,0.088830388,0.911169612,63022,189400,22.64454944,-30.0562313,50.89998223,-38.04314557,-80.64933418,-56.74308488,0.804557786,-2.963576257,-14.39727046,48.09337317,Petroleum Bulk Stations and Terminals,51277426.38,722851.982,12088811.33,40117361.26,683295.6117,9806494.487,21325854.93,95090.488,5225276.01,10538788.3,555988.6971,2812888.051,30,2
77530RCCHM2502S,LYONDELL CHEMICAL CO,2502 SHELDON RD,CHANNELVIEW,HARRIS,TX,77530,-95.107603,29.816654,"N-Methyl-2-pyrrolidone, Acetaldehyde, Tetrachloroethylene, 1,3-Butadiene",204260,159742,192099,166439,227386,6264,1300363.001,227386,92.31429798,0,1251556,227386,94.28939459,949926,0,1058922,227386,95.87805925,569955.6,0,241441,74080,96.47917561,229734.7601,121813.4551,0.632324164,0.367675836,0.648549539,0.161617025,0.017726088,0.002872892,0.076805204,0.244830577,0.084112074,0.268182882,39963.77905,0.091007543,0.908992457,58765.66667,123665.3333,4680609,0.570318521,0.429681479,0.430846712,0.189810984,0.071187745,0.004191549,0.074940248,0.250106557,0.104984202,0.18161806,1795219,0.088830388,0.911169612,63022,189400,10.87210772,-14.43060659,50.52906749,-14.85370272,-75.09952297,-31.45989699,2.488590162,-2.109492771,-19.8812087,47.66311325,Petrochemical Manufacturing,36256901.81,627692.0698,8805368.303,26007157.34,601034.0998,6544483.278,21012420.24,77682.598,5010744.33,4271800.162,479508.5748,1170090.898,11,3
77536CCDNT1000T,OXY VINYLS LP DEER PARK CAUSTIC,1000 TIDAL RD,DEER PARK,HARRIS,TX,77536,-95.10802,29.72613,"Acetaldehyde, Vinyl chloride",225520.3,209224.9,178683.43,207351.66,156951.97,26402.25,1181213.68,225520.3,92.2713611,26402.25,1181213.72,225520.3,94.24645771,977732.3,0,977732.3,225520.3,95.83512237,586639.38,0,203481.42,53207.57,94.16058394,193615.6461,140406.6963,0.80268228,0.19731772,0.599745196,0.040710527,0.006989017,0.005189237,0.076663474,0.243134991,0.107601213,0.237526864,48643.39062,0.08235061,0.91764939,65241.78218,127834.0426,4680609,0.570318521,0.429681479,0.430846712,0.189810984,0.071187745,0.004191549,0.074940248,0.250106557,0.104984202,0.18161806,1795219,0.088830388,0.911169612,63022,189400,40.74280441,-54.0781417,39.20152546,-78.55207001,-90.1822753,23.80239021,2.299466346,-2.787438012,2.492766656,30.78372479,Plastics Material and Resin Manufacturing,51200703.78,721573.62,12060352.46,40040638.67,682017.2497,9778035.613,21215179.43,87514.738,5189466.01,10572741.2,562286.0851,2820239.177,37,3
77536CCDNTTIDAL,OXY VINYLS LP DEER PARK-VCM PLANT,5900 HWY 225 GATE 8A,DEER PARK,HARRIS,TX,77536,-95.110764,29.728559,"Carbon tetrachloride, 1,2-Dichloroethane, 1,2-Dichloroethylene, Dichloromethane (Methylene chloride), Ethylidene dichloride (1,1-Dichloroethane), Tetrachloroethylene, 1,1,2-Trichloroethane, Trichloroethylene, Vinyl chloride",13461.98,14494.86,12318.97,14522.42,18905.58,0.03,96108.3962,18905.58,61.65736368,0,96064.1262,18905.58,69.0854444,44222.286,0,94420.6562,18905.58,81.15070846,12060.462,0,0,0,0,0,145645.3562,0.796097502,0.203902498,0.621374543,0.043297767,0.006787176,0.004814111,0.076778396,0.243409318,0.103595769,0.249710249,50044.22458,0.08381548,0.91618452,64982.35849,127303.0612,4680609,0.570318521,0.429681479,0.430846712,0.189810984,0.071187745,0.004191549,0.074940248,0.250106557,0.104984202,0.18161806,1795219,0.088830388,0.911169612,63022,189400,39.58822545,-52.54566288,44.22172097,-77.18900855,-90.46580898,14.85280128,2.452817858,-2.677754141,-1.322516032,37.49196978,All Other Basic Organic Chemical Manufacturing,51203040.88,721859.232,12060994.33,40042975.76,682302.8617,9778677.487,21215179.43,87514.738,5189466.01,10575078.3,562571.6971,2820881.051,32,2
